,SubjectID,Document1,Document2,Similarity,Time,SBert
11060,76,3,25,1,2.25,0.2431313693523407
11061,76,7,25,1,2.53,0.18054653704166412
11062,76,8,25,1,2.8,0.1829073429107666
11063,76,21,25,1,2.85,0.22220191359519958
11064,76,33,25,1,1.32,0.0548333041369915
11065,76,34,25,1,1.43,0.05659687891602516
11066,76,37,25,1,1.98,0.28551769256591797
11067,76,41,25,1,2.36,-0.013959113508462906
11068,76,24,26,1,2.53,0.02179933339357376
11069,76,31,26,1,9.89,0.058006539940834045
11070,76,38,26,2,1.87,0.11789830029010773
11071,76,48,26,1,3.35,0.0970008447766304
11072,76,3,27,1,4.29,0.09368980675935745
11073,76,7,27,2,3.68,0.2478664666414261
11074,76,14,27,1,2.36,0.08846773952245712
11075,76,15,27,1,15.16,-0.0019624391570687294
11076,76,17,27,1,4.23,0.32281026244163513
11077,76,22,27,1,2.25,-0.02468322031199932
11078,76,29,27,2,4.77,0.04957568645477295
11079,76,32,27,1,2.03,0.25598758459091187
11080,76,38,27,1,2.74,0.04117894172668457
11081,76,44,27,1,3.73,0.14665207266807556
11082,76,47,27,1,2.14,0.07389230281114578
11083,76,49,27,1,2.2,-0.009135820902884007
11084,76,11,28,2,5.94,0.21503405272960663
11085,76,19,28,1,2.14,-0.01707771234214306
11086,76,23,28,2,2.52,0.33788976073265076
11087,76,24,28,2,8.3,0.05921686813235283
11088,76,25,28,1,2.59,0.19967825710773468
11089,76,39,28,1,2.53,0.12209921330213547
11090,76,48,28,1,3.9,0.10111944377422333
11091,76,24,29,2,2.91,0.22552429139614105
11092,76,30,29,1,2.42,0.04513015225529671
11093,76,33,29,1,2.31,0.0790984109044075
11094,76,38,29,1,1.76,0.3252078592777252
11095,76,40,29,1,1.98,0.14591000974178314
11096,76,49,29,1,5.11,0.1792113035917282
11097,76,6,30,2,2.36,0.24574032425880432
11098,76,8,30,1,1.87,0.1644574999809265
11099,76,16,30,1,3.19,0.14116530120372772
11100,76,18,30,1,1.86,-0.05513257905840874
11101,76,19,30,1,1.98,0.06869354844093323
11102,76,26,30,1,3.84,0.10581555217504501
11103,76,35,30,1,1.42,0.18421775102615356
11104,76,41,30,1,10.93,0.08353500068187714
11105,76,42,30,1,2.53,0.11058872193098068
11106,76,44,30,1,2.8,0.054194919764995575
11107,76,49,30,1,2.47,0.13630308210849762
11108,76,2,31,1,2.03,0.06423531472682953
11109,76,3,31,1,1.97,0.05963347107172012
11110,76,13,31,2,4.06,0.2630239427089691
11111,76,14,31,1,3.85,0.04368335381150246
11112,76,20,31,1,1.98,0.002654513344168663
11113,76,24,31,1,2.96,-0.009645129553973675
11114,76,25,31,1,2.14,0.1352347731590271
11115,76,39,31,2,2.97,0.23048190772533417
11116,76,40,31,1,2.31,-0.0008728383108973503
11117,76,41,31,1,1.81,0.17247220873832703
11118,76,45,31,1,12.03,0.08398027718067169
11119,76,50,31,1,5.27,0.07548944652080536
11120,76,1,32,2,2.8,0.21483640372753143
11121,76,5,32,1,2.59,0.18874883651733398
11122,76,14,32,2,2.86,0.1484995037317276
11123,76,19,32,1,1.71,0.16573700308799744
11124,76,25,32,1,8.9,0.18728627264499664
11125,76,47,32,1,4.06,0.08000078797340393
11126,76,4,33,1,1.82,0.1496274322271347
11127,76,9,33,1,1.81,0.029707152396440506
11128,76,14,33,5,5.33,0.6458737254142761
11129,76,16,33,1,4.44,0.07690895348787308
11130,76,17,33,1,3.02,0.003896568901836872
11131,76,42,33,1,3.07,0.07822217792272568
11132,76,16,34,1,8.08,0.02940097451210022
11133,76,24,34,1,2.58,-0.0693078264594078
11134,76,27,34,1,1.59,0.09590975940227509
11135,76,39,34,1,1.54,0.1832520216703415
11136,76,42,34,1,2.42,-0.01659492217004299
11137,76,44,34,1,2.03,-0.10205843299627304
11138,76,45,34,1,1.75,0.18474416434764862
11139,76,2,35,1,4.89,-0.057321492582559586
11140,76,7,35,1,3.13,0.19469937682151794
11141,76,10,35,1,1.42,0.016434473916888237
11142,76,16,35,1,5.38,0.04870447888970375
11143,76,22,35,1,1.92,0.04033906012773514
11144,76,3,36,1,5.38,0.2865138649940491
11145,76,5,36,2,2.03,0.22701135277748108
11146,76,7,36,4,3.35,0.3991073668003082
11147,76,21,36,3,4.72,0.2527351677417755
11148,76,28,36,3,2.58,0.33510130643844604
11149,76,29,36,2,2.58,0.15624189376831055
11150,76,41,36,1,2.42,0.06525202095508575
11151,76,7,37,1,1.93,0.24105204641819
11152,76,9,37,2,2.81,0.17277909815311432
11153,76,10,37,1,2.42,0.08463232964277267
11154,76,30,37,1,1.49,0.06808335334062576
11155,76,33,37,1,1.7,0.08540129661560059
11156,76,43,37,4,4.06,0.3716457188129425
11157,76,1,38,1,3.18,0.1916118860244751
11158,76,3,38,5,10.44,0.5842347741127014
11159,76,19,38,2,2.86,0.27317339181900024
11160,76,28,38,1,2.41,0.1664178967475891
11161,76,30,38,1,6.31,-0.06026895344257355
11162,76,33,38,1,1.98,0.1274901032447815
11163,76,3,39,1,1.86,0.1427466720342636
11164,76,4,39,1,6.7,0.13524717092514038
11165,76,19,39,1,1.65,0.054719798266887665
11166,76,47,39,1,3.35,-0.026827849447727203
11167,76,11,40,1,2.91,0.12738366425037384
11168,76,12,40,1,2.64,0.23247461020946503
11169,76,13,40,1,3.19,0.020004913210868835
11170,76,15,40,1,1.98,0.07611478120088577
11171,76,18,40,3,8.63,0.29645824432373047
11172,76,24,40,1,2.31,0.08455128967761993
11173,76,33,40,1,1.97,-0.03286438062787056
11174,76,48,40,1,2.96,0.1839284747838974
11175,76,50,40,1,2.14,0.11097992956638336
11176,76,9,41,1,3.84,0.14731785655021667
11177,76,23,41,1,2.36,0.126002237200737
11178,76,28,41,1,1.6,-0.01275065541267395
11179,76,2,42,1,1.38,0.09432540833950043
11180,76,7,42,3,2.69,0.1774168461561203
11181,76,19,42,1,3.41,0.07320111989974976
11182,76,20,42,1,2.64,0.09360827505588531
11183,76,24,42,3,8.79,0.20318594574928284
11184,76,29,42,2,3.46,0.007709701079875231
11185,76,37,42,1,5.99,0.1398392915725708
11186,76,46,42,2,2.97,0.07208407670259476
11187,76,47,42,1,2.25,-0.08616237342357635
11188,76,3,43,1,3.46,0.09814632683992386
11189,76,6,43,1,1.48,0.1000453382730484
11190,76,11,43,1,2.14,0.13908469676971436
11191,76,13,43,1,5.44,-0.013822493143379688
11192,76,16,43,1,2.96,0.1144459918141365
11193,76,22,43,1,2.19,0.05961175262928009
11194,76,23,43,1,3.51,0.12083031237125397
11195,76,26,43,1,3.46,-0.01415056362748146
11196,76,38,43,1,154.56,0.10629002749919891
11197,76,8,44,1,2.69,0.038877278566360474
11198,76,19,44,1,2.31,0.1953754425048828
11199,76,25,44,1,2.14,0.04951721057295799
11200,76,39,44,1,1.65,-0.012987466529011726
11201,76,48,44,1,2.86,0.12392812222242355
11202,76,3,45,1,2.75,0.21801279485225677
11203,76,12,45,1,3.51,0.11589747667312622
11204,76,14,45,2,2.91,0.236223503947258
11205,76,17,45,1,2.19,0.10075780004262924
11206,76,18,45,1,2.2,0.10181699693202972
11207,76,20,45,1,4.62,0.16392304003238678
11208,76,40,45,1,2.14,0.04990987852215767
11209,76,12,46,2,3.46,0.04528963193297386
11210,76,17,46,1,2.36,0.03135710582137108
11211,76,19,46,1,1.7,-0.01314595341682434
11212,76,30,46,1,2.19,0.10794105380773544
11213,76,37,46,1,1.82,0.07862620800733566
11214,76,40,46,1,1.92,0.09269348531961441
11215,76,50,46,1,4.22,0.11734908074140549
11216,76,6,47,1,1.37,0.033317986875772476
11217,76,30,47,1,2.58,0.014590905047953129
11218,76,43,47,2,6.26,0.08987826853990555
11219,76,13,48,1,1.92,0.08023770153522491
11220,76,25,48,1,3.13,0.18775121867656708
11221,76,35,48,1,1.43,0.02075827866792679
11222,76,11,49,1,3.24,0.11563824862241745
11223,76,12,49,1,1.76,-0.022354209795594215
11224,76,14,49,2,2.37,0.2676781415939331
11225,76,17,49,1,1.54,0.05362477898597717
11226,76,36,49,1,1.81,0.07936055958271027
11227,76,40,49,1,3.73,0.1586010456085205
11228,76,9,50,1,10.38,0.03235920891165733
11229,76,13,50,1,4.07,0.20390655100345612
11230,76,16,50,1,3.3,0.14830657839775085
11231,76,29,50,1,8.84,0.1971152275800705
11232,76,32,50,4,7.36,0.47980350255966187
11233,76,41,50,1,1.87,0.18564341962337494
11234,76,43,50,1,1.87,0.13887648284435272
11235,77,21,1,1,23.89,0.2242412567138672
11236,77,28,2,1,16.15,0.01563321053981781
11237,77,50,2,1,13.29,0.011321496218442917
11238,77,30,3,1,39.33,0.1428757756948471
11239,77,42,4,3,56.47,0.24140313267707825
11240,77,10,5,5,59.1,0.28615665435791016
11241,77,38,6,1,14.34,0.07051396369934082
11242,77,29,7,2,183.67,0.09075353294610977
11243,77,3,8,1,21.48,0.1520826667547226
11244,77,39,8,1,6.05,0.10907788574695587
11245,77,28,9,1,14.06,0.011267585679888725
11246,77,41,10,1,6.65,0.10178375244140625
11247,77,19,11,2,34.93,0.060498375445604324
11248,77,23,11,2,42.84,0.14128334820270538
11249,77,50,11,1,23.67,0.10098320245742798
11250,77,30,12,1,6.15,0.2049417346715927
11251,77,38,12,1,18.9,0.09203536063432693
11252,77,49,13,2,26.64,0.15810252726078033
11253,77,8,14,2,9.94,0.12292777001857758
11254,77,17,15,1,4.45,0.019155826419591904
11255,77,46,15,1,33.88,0.14376360177993774
11256,77,8,16,4,56.19,0.359758198261261
11257,77,17,16,2,10.16,0.12651759386062622
11258,77,44,16,1,15.27,0.08009270578622818
11259,77,48,16,4,11.09,0.28639692068099976
11260,77,18,17,1,18.12,0.15678513050079346
11261,77,37,17,2,34.22,0.12275272607803345
11262,77,38,18,4,46.68,0.2349969446659088
11263,77,50,18,2,57.07,0.07597815990447998
11264,77,22,19,1,23.23,0.003994000144302845
11265,77,37,19,1,7.08,0.3505323529243469
11266,77,9,20,1,38.01,0.06986849009990692
11267,77,25,20,2,22.68,0.01793316937983036
11268,77,28,20,1,19.44,0.033072736114263535
11269,77,29,20,2,12.25,-0.05738316476345062
11270,77,10,21,3,9.22,0.3880250155925751
11271,77,11,21,4,6.98,0.33950623869895935
11272,77,27,21,2,5.55,0.21511122584342957
11273,77,1,22,3,23.24,0.10701718181371689
11274,77,8,22,1,7.52,0.06288550049066544
11275,77,9,22,1,7.97,0.052120257169008255
11276,77,21,22,1,9.39,-0.06785355508327484
11277,77,26,23,1,6.43,0.10363320261240005
11278,77,47,23,1,22.3,0.06768568605184555
11279,77,15,24,1,6.92,0.012147897854447365
11280,77,10,25,1,19.22,0.04390348494052887
11281,77,12,25,2,8.63,0.23410427570343018
11282,77,42,25,1,15.71,0.1701650768518448
11283,77,50,25,1,9.34,0.09679023176431656
11284,77,13,26,1,7.36,0.051012128591537476
11285,77,40,26,1,20.32,-0.019422497600317
11286,77,47,26,1,7.08,0.07558948546648026
11287,77,5,27,3,19.99,0.1767703741788864
11288,77,28,27,3,12.96,0.2332814782857895
11289,77,39,27,1,33.78,0.221652552485466
11290,77,8,28,4,18.57,0.3079044818878174
11291,77,31,28,1,4.67,0.16590583324432373
11292,77,26,29,1,18.57,0.10294777899980545
11293,77,5,31,1,32.24,0.0728563666343689
11294,77,42,31,1,10.66,-0.009014386683702469
11295,77,48,31,1,27.57,-0.009422024711966515
11296,77,37,32,1,16.09,0.18619351089000702
11297,77,8,33,1,60.47,0.059464260935783386
11298,77,23,33,1,50.75,0.09986992180347443
11299,77,39,33,2,7.52,0.17056725919246674
11300,77,47,33,1,13.23,0.01842094399034977
11301,77,20,34,1,5.44,0.15545669198036194
11302,77,22,34,1,6.26,-0.010881621390581131
11303,77,41,34,4,20.05,0.25009533762931824
11304,77,19,35,1,19.5,-0.09638246148824692
11305,77,27,35,1,9.94,0.051360197365283966
11306,77,15,36,1,40.48,0.05473325401544571
11307,77,18,36,1,19.72,0.11098071187734604
11308,77,22,36,1,10.6,0.07033821195363998
11309,77,35,36,1,5.93,0.10315202921628952
11310,77,39,36,1,4.61,0.17891044914722443
11311,77,26,37,1,27.52,0.07163536548614502
11312,77,27,37,1,17.74,0.07998219132423401
11313,77,29,37,4,18.89,0.28675585985183716
11314,77,49,37,1,8.02,0.08476940542459488
11315,77,2,38,1,8.51,0.10194168984889984
11316,77,35,39,2,25.43,0.037795960903167725
11317,77,3,40,2,23.01,0.1441091001033783
11318,77,22,40,2,30.76,0.012042911723256111
11319,77,7,41,1,9.22,0.014190359972417355
11320,77,19,41,1,54.05,0.027204623445868492
11321,77,20,41,1,14.17,0.08764355629682541
11322,77,24,41,1,11.54,0.06663502007722855
11323,77,33,41,1,9.67,0.017988910898566246
11324,77,39,41,1,6.26,0.1570223569869995
11325,77,27,42,2,13.73,0.1514725536108017
11326,77,38,42,2,11.04,0.03694278746843338
11327,77,17,43,2,36.14,0.06826119124889374
11328,77,19,43,4,24.44,0.17531651258468628
11329,77,11,44,2,19.17,0.33694568276405334
11330,77,15,44,1,7.58,0.01813575252890587
11331,77,24,44,4,23.23,0.1968286633491516
11332,77,25,45,1,6.43,0.17591729760169983
11333,77,26,45,1,13.07,-0.01967521198093891
11334,77,29,45,2,22.9,0.10735954344272614
11335,77,13,46,1,20.1,0.08398319780826569
11336,77,3,47,2,23.01,0.020202187821269035
11337,77,12,47,1,18.4,0.05653940513730049
11338,77,14,47,1,6.32,0.03559921681880951
11339,77,20,47,2,54.27,0.03832626715302467
11340,77,38,47,1,11.04,0.10969709604978561
11341,77,40,47,1,5.33,0.1651526391506195
11342,77,48,47,1,9.67,0.17231345176696777
11343,77,32,48,1,18.29,0.110394686460495
11344,77,45,48,2,20.16,0.19102324545383453
11345,77,16,49,1,11.26,0.09443443268537521
11346,77,20,49,2,10.43,0.08355873823165894
11347,77,35,49,1,5.28,-0.0783371552824974
11348,77,7,50,1,24.27,0.0842113122344017
11349,77,42,50,1,59.43,0.0839969664812088
11350,78,2,1,1,1.87,0.2006608247756958
11351,78,6,1,1,1.49,0.15220604836940765
11352,78,16,1,1,2.74,0.23921550810337067
11353,78,26,1,1,2.91,0.09334184974431992
11354,78,34,1,1,1.7,0.17570699751377106
11355,78,40,1,1,2.47,0.078664630651474
11356,78,48,1,1,1.81,0.22862844169139862
11357,78,16,2,1,2.52,0.11354958266019821
11358,78,24,2,1,6.87,-0.03577163442969322
11359,78,30,2,1,2.14,0.028012365102767944
11360,78,39,2,1,1.7,0.04818827658891678
11361,78,1,3,1,2.64,0.2605573832988739
11362,78,9,3,1,4.01,0.06648511439561844
11363,78,24,3,2,2.81,0.08915598690509796
11364,78,28,3,1,2.74,0.20774121582508087
11365,78,32,3,1,3.57,0.21752890944480896
11366,78,2,4,1,1.43,0.05786849185824394
11367,78,8,4,4,2.64,0.4320593476295471
11368,78,9,4,1,1.98,-0.0227019265294075
11369,78,10,4,3,14.11,0.4570724070072174
11370,78,15,4,1,1.15,0.038636304438114166
11371,78,29,4,2,4.28,0.03089078702032566
11372,78,30,4,1,2.47,0.04856521263718605
11373,78,31,4,1,2.53,4.8394547775387764e-05
11374,78,45,4,1,1.76,0.13704125583171844
11375,78,8,5,2,4.94,0.16854612529277802
11376,78,21,5,2,2.36,0.19911283254623413
11377,78,22,5,1,1.97,0.002593735698610544
11378,78,29,5,2,3.96,0.09305889159440994
11379,78,35,5,1,1.75,0.06170380115509033
11380,78,42,5,3,2.64,0.4191739857196808
11381,78,5,6,1,2.47,0.04251520708203316
11382,78,36,6,1,1.32,0.027876313775777817
11383,78,15,7,1,2.14,0.020871220156550407
11384,78,16,7,4,2.58,0.19192902743816376
11385,78,19,7,1,2.53,0.06533527374267578
11386,78,26,7,1,4.78,0.1533089578151703
11387,78,30,7,1,3.73,0.08531966805458069
11388,78,31,7,1,3.57,0.0064747934229671955
11389,78,47,7,1,1.38,0.10479439795017242
11390,78,48,7,2,3.13,0.17548897862434387
11391,78,13,8,1,1.54,0.20803923904895782
11392,78,43,8,1,1.92,0.037236034870147705
11393,78,46,8,2,2.41,0.1015685647726059
11394,78,6,9,1,1.37,0.0067237489856779575
11395,78,7,9,1,3.9,-0.02532416582107544
11396,78,13,9,1,2.69,0.03993191942572594
11397,78,26,9,1,1.93,0.018490325659513474
11398,78,42,9,1,1.75,0.03398417681455612
11399,78,30,10,1,1.71,-0.006114068441092968
11400,78,5,11,3,6.21,0.37104907631874084
11401,78,16,11,4,4.45,0.3446037471294403
11402,78,17,11,1,3.85,0.19372408092021942
11403,78,45,11,1,2.69,0.2313288152217865
11404,78,48,11,2,2.63,0.30232515931129456
11405,78,34,12,1,2.25,0.016091594472527504
11406,78,29,13,1,1.65,0.09290730208158493
11407,78,35,13,1,0.98,0.22163064777851105
11408,78,1,14,5,11.37,0.6489594578742981
11409,78,10,14,1,1.59,0.012898814864456654
11410,78,30,14,1,1.76,-0.007921644486486912
11411,78,34,14,1,4.61,0.20178700983524323
11412,78,16,15,1,2.8,0.06867940723896027
11413,78,21,15,1,1.98,0.04846674203872681
11414,78,34,15,1,1.59,0.03371596708893776
11415,78,47,15,1,2.69,0.05826728045940399
11416,78,4,16,4,3.95,0.32798370718955994
11417,78,29,16,2,2.47,0.1739742010831833
11418,78,47,16,1,2.53,0.21270856261253357
11419,78,36,17,2,2.31,0.08814871311187744
11420,78,40,17,1,1.65,0.11732091009616852
11421,78,24,18,1,3.13,0.07602636516094208
11422,78,27,18,1,2.09,0.08561423420906067
11423,78,8,19,1,3.35,0.06693758815526962
11424,78,14,19,1,1.7,-0.06522126495838165
11425,78,25,19,2,3.46,0.20053264498710632
11426,78,33,19,1,3.02,-0.07853040099143982
11427,78,4,20,1,4.34,0.08381369709968567
11428,78,8,20,1,6.21,-0.03360208496451378
11429,78,15,20,1,2.09,0.01974630355834961
11430,78,50,20,1,2.58,0.08733313530683517
11431,78,12,21,4,2.64,0.3256557285785675
11432,78,16,21,4,2.97,0.3902439773082733
11433,78,26,21,2,7.3,0.12511463463306427
11434,78,47,21,1,2.36,0.09003298729658127
11435,78,49,21,1,1.81,-0.010768565349280834
11436,78,3,22,1,2.74,0.08537129312753677
11437,78,6,22,1,4.67,0.24617668986320496
11438,78,14,22,2,2.59,0.07653248310089111
11439,78,26,22,1,2.58,0.059420544654130936
11440,78,38,22,1,1.98,0.051388055086135864
11441,78,45,22,2,3.57,-0.016244567930698395
11442,78,42,23,3,3.57,0.21613837778568268
11443,78,8,24,3,2.8,0.055447764694690704
11444,78,12,24,4,5.32,0.1399277299642563
11445,78,21,24,3,3.02,0.02697611041367054
11446,78,32,24,1,3.41,0.08081736415624619
11447,78,37,24,1,2.26,0.041241612285375595
11448,78,38,24,1,1.87,0.06739779561758041
11449,78,39,24,1,6.15,0.07480877637863159
11450,78,49,24,1,2.31,0.022522753104567528
11451,78,6,25,1,14.06,0.15228235721588135
11452,78,22,25,1,2.8,0.10783051699399948
11453,78,27,25,1,2.3,0.0905410647392273
11454,78,29,25,1,1.75,0.14812177419662476
11455,78,10,26,1,1.86,0.0159457940608263
11456,78,11,26,1,2.74,0.00036049680784344673
11457,78,17,26,1,2.09,-0.08384227752685547
11458,78,41,26,1,2.25,-0.09015937149524689
11459,78,42,26,1,3.35,0.055534034967422485
11460,78,49,26,1,2.47,0.028680171817541122
11461,78,8,27,1,1.7,0.23183661699295044
11462,78,45,27,1,1.97,0.3073437511920929
11463,78,12,28,3,3.63,0.2807476222515106
11464,78,26,28,1,2.53,0.242067351937294
11465,78,44,28,1,2.25,0.03836273029446602
11466,78,2,29,1,1.59,0.09707487374544144
11467,78,31,29,1,1.59,0.015447000041604042
11468,78,46,29,4,4.4,0.25551703572273254
11469,78,20,30,1,1.98,-0.016394810751080513
11470,78,22,30,1,2.36,0.09708550572395325
11471,78,15,31,1,5.33,0.04220868647098541
11472,78,33,31,1,1.7,0.019748425111174583
11473,78,34,31,1,1.54,0.06342072039842606
11474,78,43,31,1,1.75,-0.012787017039954662
11475,78,44,31,1,6.81,1.4552613720297813e-05
11476,78,2,32,2,2.14,0.1320658028125763
11477,78,20,32,1,2.47,0.05967089533805847
11478,78,22,32,3,41.58,0.05547420680522919
11479,78,36,32,1,1.54,0.16194777190685272
11480,78,38,32,1,1.87,0.20576532185077667
11481,78,7,33,1,3.51,-0.013705366291105747
11482,78,28,33,1,4.34,0.015514561906456947
11483,78,32,33,2,3.35,0.14446645975112915
11484,78,44,33,1,2.69,0.010506995022296906
11485,78,45,33,2,2.8,0.10619910061359406
11486,78,9,34,1,1.42,0.03333576023578644
11487,78,19,34,1,1.87,-0.1018865630030632
11488,78,28,34,1,1.6,0.045066919177770615
11489,78,36,34,1,1.27,0.03148643299937248
11490,78,50,34,1,2.2,0.07076825201511383
11491,78,23,35,1,2.2,0.22105471789836884
11492,78,24,35,1,1.98,0.0816413164138794
11493,78,28,35,1,2.96,0.20619836449623108
11494,78,33,35,1,1.54,0.016384758055210114
11495,78,34,35,1,1.32,0.043569911271333694
11496,78,40,35,1,1.76,-0.04100407287478447
11497,78,10,36,3,2.69,0.20368416607379913
11498,78,30,36,1,2.2,0.12417856603860855
11499,78,45,36,1,1.6,0.3473449647426605
11500,78,15,37,1,1.65,0.18509836494922638
11501,78,35,37,1,2.14,-0.03652244806289673
11502,78,7,38,1,1.7,0.06264011561870575
11503,78,44,38,1,5.6,0.017979566007852554
11504,78,46,38,1,5.71,0.15877610445022583
11505,78,50,38,1,3.02,0.20807071030139923
11506,78,5,39,1,2.96,0.04854888096451759
11507,78,12,39,1,3.07,0.08726925402879715
11508,78,42,39,1,3.4,0.14989766478538513
11509,78,43,40,4,3.63,0.3341576159000397
11510,78,13,41,1,1.65,0.11059621721506119
11511,78,38,41,1,4.07,-0.08268521726131439
11512,78,44,41,1,2.09,0.15839631855487823
11513,78,47,41,3,2.69,0.1381349414587021
11514,78,1,42,1,2.14,0.14145538210868835
11515,78,10,42,3,2.8,0.18111838400363922
11516,78,14,42,1,2.36,0.14014069736003876
11517,78,18,42,1,1.93,0.0715281069278717
11518,78,28,42,3,2.85,0.2032151073217392
11519,78,36,42,4,2.91,0.23528417944908142
11520,78,12,43,1,2.58,0.1511852890253067
11521,78,32,43,1,2.08,0.08595821261405945
11522,78,41,43,2,4.39,0.09601253271102905
11523,78,46,43,1,2.09,0.0904483050107956
11524,78,5,44,3,3.41,0.2646222412586212
11525,78,10,44,2,2.64,0.07285580039024353
11526,78,17,44,2,5.06,0.27207085490226746
11527,78,29,44,1,2.31,0.06979929655790329
11528,78,45,44,1,2.36,0.20827767252922058
11529,78,50,44,1,2.75,0.28184670209884644
11530,78,16,45,1,2.42,0.09959717839956284
11531,78,30,45,1,1.6,0.02712107263505459
11532,78,42,45,1,1.65,0.17259390652179718
11533,78,5,46,2,3.02,0.0843268558382988
11534,78,11,46,1,2.52,-0.04378615319728851
11535,78,20,46,1,2.09,0.06940636783838272
11536,78,31,46,1,3.51,0.0010812642285600305
11537,78,33,46,1,1.43,0.2886515259742737
11538,78,45,46,1,2.42,0.09769708663225174
11539,78,18,47,3,2.42,0.01211894117295742
11540,78,29,47,1,4.34,0.12254805117845535
11541,78,3,48,1,3.9,0.13488546013832092
11542,78,33,48,1,1.76,0.08860358595848083
11543,78,38,48,1,1.97,0.12322381883859634
11544,78,5,49,1,94.81,-0.0026996436063200235
11545,78,6,49,1,2.37,0.10254371911287308
11546,78,25,49,1,3.57,-0.03927648440003395
11547,78,48,49,1,2.41,0.10287227481603622
11548,78,6,50,1,2.3,0.1756923794746399
11549,78,23,50,1,3.84,0.1512131541967392
11550,78,24,50,1,2.48,0.10150934010744095
11551,78,33,50,2,4.01,0.28307604789733887
11552,79,11,1,1,5.43,0.1786653995513916
11553,79,19,1,1,2.97,0.0190021563321352
11554,79,29,1,1,1.87,0.15698452293872833
11555,79,31,1,1,2.74,-0.005980333313345909
11556,79,7,2,1,1.59,0.17258816957473755
11557,79,12,2,1,1.98,0.04098401591181755
11558,79,23,2,1,1.49,0.12535031139850616
11559,79,36,2,1,1.6,0.1553477644920349
11560,79,16,3,3,5.16,0.26981738209724426
11561,79,20,3,2,7.96,0.1778610199689865
11562,79,21,3,2,3.24,0.11694961786270142
11563,79,34,4,1,3.57,0.02632228657603264
11564,79,46,4,3,3.29,0.07485456019639969
11565,79,50,4,1,1.76,0.15511491894721985
11566,79,28,7,3,8.62,0.5381684899330139
11567,79,49,7,1,2.03,0.08020751178264618
11568,79,15,8,1,3.35,0.08603253215551376
11569,79,32,8,1,1.92,-0.010212693363428116
11570,79,2,9,1,1.26,0.11004634946584702
11571,79,11,9,1,1.98,0.04491567984223366
11572,79,38,9,1,2.74,0.1231645867228508
11573,79,2,10,1,4.61,0.015313510783016682
11574,79,40,10,1,2.08,0.011802718043327332
11575,79,43,10,1,2.86,-0.030169663950800896
11576,79,2,11,1,2.75,0.19324837625026703
11577,79,6,11,1,1.48,-0.07666036486625671
11578,79,22,11,1,2.47,0.05316842719912529
11579,79,13,12,1,1.7,0.26477473974227905
11580,79,16,12,4,3.9,0.5335136651992798
11581,79,19,12,1,1.98,0.17794840037822723
11582,79,14,13,1,2.09,0.11180538684129715
11583,79,6,15,2,2.19,0.31160908937454224
11584,79,14,15,2,2.86,0.23181314766407013
11585,79,26,15,2,3.13,0.04214928299188614
11586,79,39,15,1,3.14,0.11576708406209946
11587,79,4,19,1,2.04,-0.0033484483137726784
11588,79,15,19,1,3.74,0.09390480071306229
11589,79,16,19,1,3.46,0.1261599063873291
11590,79,21,19,1,2.64,0.19074830412864685
11591,79,22,20,1,1.98,0.02518676593899727
11592,79,6,21,1,4.61,0.06249299272894859
11593,79,23,22,1,2.42,0.0920090451836586
11594,79,41,22,1,2.58,0.043911293148994446
11595,79,20,23,1,3.24,-0.011762533336877823
11596,79,39,23,1,10.6,0.05153696984052658
11597,79,44,23,1,163.29,0.13297420740127563
11598,79,4,24,4,3.79,0.05775470286607742
11599,79,17,24,3,3.35,0.35580211877822876
11600,79,27,24,4,2.41,0.23409630358219147
11601,79,30,24,1,2.14,0.1332131028175354
11602,79,4,25,1,1.98,0.05559808388352394
11603,79,12,26,1,4.5,0.011131728067994118
11604,79,4,27,3,3.13,0.28630056977272034
11605,79,50,27,1,1.76,0.12481332570314407
11606,79,17,28,1,1.76,0.06219150125980377
11607,79,22,28,1,2.09,0.08267451822757721
11608,79,47,28,1,3.46,0.09939241409301758
11609,79,49,28,1,1.98,-0.03888803347945213
11610,79,8,29,2,2.74,0.1363222748041153
11611,79,32,29,1,2.8,0.24013981223106384
11612,79,34,29,1,1.82,0.019339438527822495
11613,79,1,30,1,2.86,0.043119270354509354
11614,79,12,31,1,2.81,0.09923453629016876
11615,79,23,31,2,6.76,0.22809548676013947
11616,79,37,31,1,2.09,0.034966085106134415
11617,79,7,32,1,1.82,0.17961782217025757
11618,79,9,32,1,2.52,0.13114093244075775
11619,79,45,32,5,13.23,0.4810728132724762
11620,79,46,32,1,4.77,0.10794664919376373
11621,79,15,33,2,2.36,0.3136874735355377
11622,79,20,33,1,2.52,0.1150665357708931
11623,79,32,34,1,2.03,0.19767940044403076
11624,79,37,34,1,1.93,0.14126627147197723
11625,79,40,34,1,1.71,0.013160556554794312
11626,79,18,35,1,1.64,-0.14611247181892395
11627,79,44,35,1,7.3,0.012326923198997974
11628,79,33,36,1,4.45,0.08030613511800766
11629,79,2,37,1,2.36,0.10630781203508377
11630,79,40,37,4,4.56,0.2743844985961914
11631,79,17,38,1,2.19,0.054683588445186615
11632,79,40,39,1,2.85,-0.002206629142165184
11633,79,20,40,4,8.84,0.22750064730644226
11634,79,5,41,1,2.91,0.041632357984781265
11635,79,21,41,1,2.69,0.03327067941427231
11636,79,27,41,1,4.67,0.1715381145477295
11637,79,48,41,1,2.15,0.002851307624951005
11638,79,6,42,1,1.82,0.033245749771595
